temps,taille,population_adverse_nj,taux_de_competition,taux_de_croissance,capacite_biotique
115.0,994.8753346254973,325.80980521996423,0.01,0.5,1000.0
116.0,992.5914706862916,971.5921906288022,0.01,0.5,1000.0
117.0,992.674628682886,724.0971967004738,0.01,0.5,1000.0
118.0,995.3717639224933,189.1294205289584,0.01,0.5,1000.0
119.0,993.0543009952746,928.4713207390763,0.01,0.5,1000.0
120.0,992.4603995574556,814.1809705265619,0.01,0.5,1000.0
121.0,995.9602934661577,48.66360920015389,0.01,0.5,1000.0
122.0,993.6556590867843,866.7670910519802,0.01,0.5,1000.0
123.0,992.3960275664433,887.9689066918554,0.01,0.5,1000.0
124.0,995.7087499003594,92.77620459766088,0.01,0.5,1000.0
125.0,993.9234963756434,787.7145121442345,0.01,0.5,1000.0
126.0,992.2520461591262,943.9841391523141,0.01,0.5,1000.0
127.0,994.9432137130398,232.35910202965792,0.01,0.5,1000.0
128.0,994.0118613335959,692.8958219201651,0.01,0.5,1000.0
129.0,992.1118491307869,981.1055226493881,0.01,0.5,1000.0
130.0,994.2028426981901,367.2913304546965,0.01,0.5,1000.0
131.0,994.1805074992071,584.2088171092893,0.01,0.5,1000.0
132.0,992.1094265781098,998.5900724399912,0.01,0.5,1000.0
133.0,993.5687457405224,494.8722204034305,0.01,0.5,1000.0
134.0,994.4594630172692,463.8288688518717,0.01,0.5,1000.0
135.0,992.2615378653434,996.0878351411849,0.01,0.5,1000.0
136.0,993.0617867438715,612.5482394960997,0.01,0.5,1000.0
137.0,994.8475896106256,334.16538263076075,0.01,0.5,1000.0
138.0,992.5673598670156,973.648893049518,0.01,0.5,1000.0
139.0,992.6929192007532,717.9641014104719,0.01,0.5,1000.0
140.0,995.3379222142942,197.81357400426822,0.01,0.5,1000.0
141.0,993.0212006244151,931.7223617435201,0.01,0.5,1000.0
142.0,992.4694285462447,809.0099069535976,0.01,0.5,1000.0
143.0,995.9210120275462,57.502525349124205,0.01,0.5,1000.0
144.0,993.6142169360269,871.1474010323434,0.01,0.5,1000.0
145.0,992.3956232856143,883.8633737085003,0.01,0.5,1000.0
146.0,995.7522934824193,83.95943674184846,0.01,0.5,1000.0
147.0,993.9182881937326,793.1364191664784,0.01,0.5,1000.0
148.0,992.2641341965415,941.0263090291437,0.01,0.5,1000.0
149.0,994.9920946875532,223.7409501355837,0.01,0.5,1000.0
150.0,994.004762662718,699.2508064783751,0.01,0.5,1000.0
151.0,992.1169942303248,979.3545963764285,0.01,0.5,1000.0
152.0,994.24635653165,359.0442868911161,0.01,0.5,1000.0
153.0,994.1667902901257,591.3696841443247,0.01,0.5,1000.0
154.0,992.1050865848784,998.0810948185002,0.01,0.5,1000.0
155.0,993.6048021978859,487.16134980334147,0.01,0.5,1000.0
156.0,994.4387719022278,471.65229356133864,0.01,0.5,1000.0
157.0,992.2474853779727,996.8309933617176,0.01,0.5,1000.0
158.0,993.0895243910934,605.5278749869898,0.01,0.5,1000.0
159.0,994.8202449724829,342.494779115907,0.01,0.5,1000.0
160.0,992.5438285953825,975.6293127952373,0.01,0.5,1000.0
161.0,992.7117788464026,711.7747556357235,0.01,0.5,1000.0
162.0,995.304443633479,206.48222933781113,0.01,0.5,1000.0
163.0,992.9886450551866,934.9004048997504,0.01,0.5,1000.0
164.0,992.4790434551771,803.775459710974,0.01,0.5,1000.0
165.0,995.8820492383134,66.33693633562373,0.01,0.5,1000.0
0,995.0,1000.0,0.01,0.5,1000.0
1.0,994.7994960283061,540.3023058681398,0.01,0.5,1000.0
2.0,995.3163120770188,416.1468365471424,0.01,0.5,1000.0
0,995.0,1000.0,0.01,0.5,1000.0
1.0,994.7994960283061,540.3023058681398,0.01,0.5,1000.0
2.0,995.3163120770188,416.1468365471424,0.01,0.5,1000.0
3.0,992.720409168728,989.9924966004454,0.01,0.5,1000.0
4.0,993.0892815492574,653.6436208636119,0.01,0.5,1000.0
5.0,995.1122523800542,283.66218546322625,0.01,0.5,1000.0
6.0,992.7667950685437,960.1702866503659,0.01,0.5,1000.0
7.0,992.6149922832849,753.9022543433045,0.01,0.5,1000.0
8.0,995.5580993974737,145.50003380861355,0.01,0.5,1000.0
9.0,993.2337688991283,911.1302618846769,0.01,0.5,1000.0
10.0,992.4270226219062,839.0715290764524,0.01,0.5,1000.0
11.0,996.162875406382,4.425697988050786,0.01,0.5,1000.0
12.0,993.8709960108474,843.8539587324922,0.01,0.5,1000.0
13.0,992.4072904779405,907.4467814501962,0.01,0.5,1000.0
14.0,995.4963255588813,136.7372182078336,0.01,0.5,1000.0
15.0,993.9566886085926,759.6879128588213,0.01,0.5,1000.0
16.0,992.2007232686252,957.6594803233846,0.01,0.5,1000.0
17.0,994.7048609603875,275.16333805159695,0.01,0.5,1000.0
18.0,994.0543100341506,660.3167082440801,0.01,0.5,1000.0
19.0,992.0953489671947,988.7046181866692,0.01,0.5,1000.0
20.0,993.9921511520121,408.082061813392,0.01,0.5,1000.0
21.0,994.2558355240199,547.7292602242684,0.01,0.5,1000.0
22.0,992.1403356145549,999.9608263946371,0.01,0.5,1000.0
23.0,993.3960549870511,532.8330203333975,0.01,0.5,1000.0
24.0,994.5693326861741,424.17900733699696,0.01,0.5,1000.0
25.0,992.3408206735918,991.2028118634736,0.01,0.5,1000.0
26.0,992.9312565666729,646.9193223286403,0.01,0.5,1000.0
27.0,994.9902759442335,292.1388087338362,0.01,0.5,1000.0
28.0,992.6936719218148,962.6058663135666,0.01,0.5,1000.0
29.0,992.6071848661356,748.0575296890003,0.01,0.5,1000.0
30.0,995.5107100880939,154.25144988758404,0.01,0.5,1000.0
31.0,993.1920991112622,914.7423578045313,0.01,0.5,1000.0
32.0,992.4301555456301,834.2233605065103,0.01,0.5,1000.0
33.0,996.1205452787248,13.276747223059479,0.01,0.5,1000.0
34.0,993.8263561307664,848.5702747846052,0.01,0.5,1000.0
35.0,992.4035554698218,903.6922050915067,0.01,0.5,1000.0
36.0,995.5379666473744,127.96368962740468,0.01,0.5,1000.0
37.0,993.9490347082823,765.4140519453434,0.01,0.5,1000.0
38.0,992.2097376307797,955.0736440472949,0.01,0.5,1000.0
39.0,994.7516961517096,266.6429323599372,0.01,0.5,1000.0
40.0,994.0448868889292,666.9380616522619,0.01,0.5,1000.0
41.0,992.0974139561459,987.3392775238265,0.01,0.5,1000.0
42.0,994.0333595618808,399.98531498835126,0.01,0.5,1000.0
43.0,994.2398736816414,555.1133015206257,0.01,0.5,1000.0
44.0,992.1329268887624,999.8433086476912,0.01,0.5,1000.0
45.0,993.4295718130887,525.3219888177298,0.01,0.5,1000.0
46.0,994.546508889595,432.1779448847783,0.01,0.5,1000.0
47.0,992.323765279695,992.3354691509287,0.01,0.5,1000.0
48.0,992.9562681437841,640.1443394691997,0.01,0.5,1000.0
49.0,994.9609507403233,300.59254374363707,0.01,0.5,1000.0
50.0,992.6672617757378,964.9660284921133,0.01,0.5,1000.0
51.0,992.6231854911035,742.1541968137826,0.01,0.5,1000.0
52.0,995.4754419092069,162.99078079570546,0.01,0.5,1000.0
53.0,993.1568453296344,918.2827862121189,0.01,0.5,1000.0
54.0,992.4368345948599,829.3098328631502,0.01,0.5,1000.0
55.0,996.0800195222348,22.126756261955737,0.01,0.5,1000.0
56.0,993.7829491298589,853.2201077225842,0.01,0.5,1000.0
57.0,992.4007871585206,899.8668269691938,0.01,0.5,1000.0
58.0,995.5801472601898,119.18013544881929,0.01,0.5,1000.0
59.0,993.9419452712756,771.0802229758452,0.01,0.5,1000.0
60.0,992.2194065698123,952.4129804151563,0.01,0.5,1000.0
61.0,994.7989672076164,258.10163593826746,0.01,0.5,1000.0
62.0,994.0359370853223,673.5071623235862,0.01,0.5,1000.0
63.0,992.1001003577228,985.8965815825496,0.01,0.5,1000.0
64.0,994.0750379835071,391.85723042955,0.01,0.5,1000.0
65.0,994.2243597366372,562.4538512381721,0.01,0.5,1000.0
66.0,992.1261315987401,999.64745596635,0.01,0.5,1000.0
0,995.0,1000.0,0.01,0.5,1000.0
1.0,994.7994960283061,540.3023058681398,0.01,0.5,1000.0
2.0,995.3163120770188,416.1468365471424,0.01,0.5,1000.0
3.0,992.720409168728,989.9924966004454,0.01,0.5,1000.0
4.0,993.0892815492574,653.6436208636119,0.01,0.5,1000.0
5.0,995.1122523800542,283.66218546322625,0.01,0.5,1000.0
6.0,992.7667950685437,960.1702866503659,0.01,0.5,1000.0
7.0,992.6149922832849,753.9022543433045,0.01,0.5,1000.0
8.0,995.5580993974737,145.50003380861355,0.01,0.5,1000.0
9.0,993.2337688991283,911.1302618846769,0.01,0.5,1000.0
10.0,992.4270226219062,839.0715290764524,0.01,0.5,1000.0
11.0,996.162875406382,4.425697988050786,0.01,0.5,1000.0
12.0,993.8709960108474,843.8539587324922,0.01,0.5,1000.0
13.0,992.4072904779405,907.4467814501962,0.01,0.5,1000.0
14.0,995.4963255588813,136.7372182078336,0.01,0.5,1000.0
15.0,993.9566886085926,759.6879128588213,0.01,0.5,1000.0
16.0,992.2007232686252,957.6594803233846,0.01,0.5,1000.0
17.0,994.7048609603875,275.16333805159695,0.01,0.5,1000.0
18.0,994.0543100341506,660.3167082440801,0.01,0.5,1000.0
19.0,992.0953489671947,988.7046181866692,0.01,0.5,1000.0
20.0,993.9921511520121,408.082061813392,0.01,0.5,1000.0
21.0,994.2558355240199,547.7292602242684,0.01,0.5,1000.0
22.0,992.1403356145549,999.9608263946371,0.01,0.5,1000.0
23.0,993.3960549870511,532.8330203333975,0.01,0.5,1000.0
24.0,994.5693326861741,424.17900733699696,0.01,0.5,1000.0
25.0,992.3408206735918,991.2028118634736,0.01,0.5,1000.0
26.0,992.9312565666729,646.9193223286403,0.01,0.5,1000.0
27.0,994.9902759442335,292.1388087338362,0.01,0.5,1000.0
28.0,992.6936719218148,962.6058663135666,0.01,0.5,1000.0
29.0,992.6071848661356,748.0575296890003,0.01,0.5,1000.0
30.0,995.5107100880939,154.25144988758404,0.01,0.5,1000.0
31.0,993.1920991112622,914.7423578045313,0.01,0.5,1000.0
32.0,992.4301555456301,834.2233605065103,0.01,0.5,1000.0
33.0,996.1205452787248,13.276747223059479,0.01,0.5,1000.0
34.0,993.8263561307664,848.5702747846052,0.01,0.5,1000.0
35.0,992.4035554698218,903.6922050915067,0.01,0.5,1000.0
36.0,995.5379666473744,127.96368962740468,0.01,0.5,1000.0
37.0,993.9490347082823,765.4140519453434,0.01,0.5,1000.0
38.0,992.2097376307797,955.0736440472949,0.01,0.5,1000.0
39.0,994.7516961517096,266.6429323599372,0.01,0.5,1000.0
40.0,994.0448868889292,666.9380616522619,0.01,0.5,1000.0
41.0,992.0974139561459,987.3392775238265,0.01,0.5,1000.0
42.0,994.0333595618808,399.98531498835126,0.01,0.5,1000.0
43.0,994.2398736816414,555.1133015206257,0.01,0.5,1000.0
44.0,992.1329268887624,999.8433086476912,0.01,0.5,1000.0
45.0,993.4295718130887,525.3219888177298,0.01,0.5,1000.0
46.0,994.546508889595,432.1779448847783,0.01,0.5,1000.0
47.0,992.323765279695,992.3354691509287,0.01,0.5,1000.0
48.0,992.9562681437841,640.1443394691997,0.01,0.5,1000.0
49.0,994.9609507403233,300.59254374363707,0.01,0.5,1000.0
50.0,992.6672617757378,964.9660284921133,0.01,0.5,1000.0
51.0,992.6231854911035,742.1541968137826,0.01,0.5,1000.0
52.0,995.4754419092069,162.99078079570546,0.01,0.5,1000.0
53.0,993.1568453296344,918.2827862121189,0.01,0.5,1000.0
54.0,992.4368345948599,829.3098328631502,0.01,0.5,1000.0
55.0,996.0800195222348,22.126756261955737,0.01,0.5,1000.0
56.0,993.7829491298589,853.2201077225842,0.01,0.5,1000.0
57.0,992.4007871585206,899.8668269691938,0.01,0.5,1000.0
58.0,995.5801472601898,119.18013544881929,0.01,0.5,1000.0
59.0,993.9419452712756,771.0802229758452,0.01,0.5,1000.0
60.0,992.2194065698123,952.4129804151563,0.01,0.5,1000.0
61.0,994.7989672076164,258.10163593826746,0.01,0.5,1000.0
62.0,994.0359370853223,673.5071623235862,0.01,0.5,1000.0
63.0,992.1001003577228,985.8965815825496,0.01,0.5,1000.0
64.0,994.0750379835071,391.85723042955,0.01,0.5,1000.0
65.0,994.2243597366372,562.4538512381721,0.01,0.5,1000.0
66.0,992.1261315987401,999.64745596635,0.01,0.5,1000.0
67.0,993.4636021549506,517.7697997895051,0.01,0.5,1000.0
68.0,994.5241084661194,440.1430224960407,0.01,0.5,1000.0
69.0,992.3073081302537,993.3903797222716,0.01,0.5,1000.0
70.0,992.9818289430167,633.3192030862998,0.01,0.5,1000.0
71.0,994.9320173400193,309.0227281660707,0.01,0.5,1000.0
72.0,992.6414235505654,967.2505882738824,0.01,0.5,1000.0
73.0,992.639760512458,736.1927182273159,0.01,0.5,1000.0
74.0,995.4405263882182,171.71734183077754,0.01,0.5,1000.0
75.0,993.1221259486317,921.7512697247492,0.01,0.5,1000.0
76.0,992.4441019784045,824.3313311075577,0.01,0.5,1000.0
77.0,996.0398002539947,30.975031731216458,0.01,0.5,1000.0
78.0,993.7400284277182,857.8030932449878,0.01,0.5,1000.0
79.0,992.3986096211439,895.9709467909631,0.01,0.5,1000.0
80.0,995.6226735061972,110.38724383904756,0.01,0.5,1000.0
81.0,993.9353253900061,776.6859820216312,0.01,0.5,1000.0
82.0,992.229681497638,949.6776978825432,0.01,0.5,1000.0
83.0,994.8466462651171,249.54011797333814,0.01,0.5,1000.0
84.0,994.0274491353674,680.0234955873387,0.01,0.5,1000.0
85.0,992.1034018666613,984.3766433940418,0.01,0.5,1000.0
86.0,994.117180139663,383.6984449497419,0.01,0.5,1000.0
87.0,994.2092933066596,569.750334265312,0.01,0.5,1000.0
88.0,992.1199494806652,999.3732836951247,0.01,0.5,1000.0
89.0,993.4981430219703,510.17704494166895,0.01,0.5,1000.0
90.0,994.5021329110965,448.07361612917015,0.01,0.5,1000.0
91.0,992.2914503803323,994.3674609282015,0.01,0.5,1000.0
92.0,993.0079369725484,626.444447910339,0.01,0.5,1000.0
93.0,994.9034779134245,317.42870151970163,0.01,0.5,1000.0
94.0,992.6161592100442,969.4593666699875,0.01,0.5,1000.0
95.0,992.6569086742595,730.1735609948197,0.01,0.5,1000.0
96.0,995.4059661819007,180.43044929108396,0.01,0.5,1000.0
97.0,993.0879436299566,925.1475365964139,0.01,0.5,1000.0
98.0,992.4519571595636,819.2882452914592,0.01,0.5,1000.0
99.0,995.9998905510112,39.8208803931389,0.01,0.5,1000.0
100.0,993.6975973256107,862.3188722876839,0.01,0.5,1000.0
101.0,992.3970230435141,892.0048697881601,0.01,0.5,1000.0
102.0,995.6655421427951,101.58570369662134,0.01,0.5,1000.0
103.0,993.9291755936381,782.2308898871158,0.01,0.5,1000.0
104.0,992.2405616357229,946.8680107512125,0.01,0.5,1000.0
105.0,994.8947296642702,240.95904923620142,0.01,0.5,1000.0
106.0,994.0194236821208,686.4865509069841,0.01,0.5,1000.0
107.0,992.1073182257776,982.7795820412206,0.01,0.5,1000.0
108.0,994.1597828000508,375.5095977670121,0.01,0.5,1000.0
109.0,994.1946755270887,577.002178942952,0.01,0.5,1000.0
110.0,992.1143810007356,999.020813314648,0.01,0.5,1000.0
111.0,993.5331917762953,502.5443191453852,0.01,0.5,1000.0
112.0,994.4805838853971,455.96910444427607,0.01,0.5,1000.0
113.0,992.2761932380412,995.2666362171313,0.01,0.5,1000.0
114.0,993.0345902482588,619.5206125592099,0.01,0.5,1000.0
115.0,994.8753346254973,325.80980521996423,0.01,0.5,1000.0
116.0,992.5914706862916,971.5921906288022,0.01,0.5,1000.0
117.0,992.674628682886,724.0971967004738,0.01,0.5,1000.0
118.0,995.3717639224933,189.1294205289584,0.01,0.5,1000.0
119.0,993.0543009952746,928.4713207390763,0.01,0.5,1000.0
120.0,992.4603995574556,814.1809705265619,0.01,0.5,1000.0
121.0,995.9602934661577,48.66360920015389,0.01,0.5,1000.0
122.0,993.6556590867843,866.7670910519802,0.01,0.5,1000.0
123.0,992.3960275664433,887.9689066918554,0.01,0.5,1000.0
124.0,995.7087499003594,92.77620459766088,0.01,0.5,1000.0
125.0,993.9234963756434,787.7145121442345,0.01,0.5,1000.0
126.0,992.2520461591262,943.9841391523141,0.01,0.5,1000.0
127.0,994.9432137130398,232.35910202965792,0.01,0.5,1000.0
128.0,994.0118613335959,692.8958219201651,0.01,0.5,1000.0
129.0,992.1118491307869,981.1055226493881,0.01,0.5,1000.0
130.0,994.2028426981901,367.2913304546965,0.01,0.5,1000.0
131.0,994.1805074992071,584.2088171092893,0.01,0.5,1000.0
132.0,992.1094265781098,998.5900724399912,0.01,0.5,1000.0
133.0,993.5687457405224,494.8722204034305,0.01,0.5,1000.0
134.0,994.4594630172692,463.8288688518717,0.01,0.5,1000.0
135.0,992.2615378653434,996.0878351411849,0.01,0.5,1000.0
136.0,993.0617867438715,612.5482394960997,0.01,0.5,1000.0
137.0,994.8475896106256,334.16538263076075,0.01,0.5,1000.0
138.0,992.5673598670156,973.648893049518,0.01,0.5,1000.0
139.0,992.6929192007532,717.9641014104719,0.01,0.5,1000.0
140.0,995.3379222142942,197.81357400426822,0.01,0.5,1000.0
141.0,993.0212006244151,931.7223617435201,0.01,0.5,1000.0
142.0,992.4694285462447,809.0099069535976,0.01,0.5,1000.0
143.0,995.9210120275462,57.502525349124205,0.01,0.5,1000.0
144.0,993.6142169360269,871.1474010323434,0.01,0.5,1000.0
145.0,992.3956232856143,883.8633737085003,0.01,0.5,1000.0
146.0,995.7522934824193,83.95943674184846,0.01,0.5,1000.0
147.0,993.9182881937326,793.1364191664784,0.01,0.5,1000.0
148.0,992.2641341965415,941.0263090291437,0.01,0.5,1000.0
149.0,994.9920946875532,223.7409501355837,0.01,0.5,1000.0
150.0,994.004762662718,699.2508064783751,0.01,0.5,1000.0
151.0,992.1169942303248,979.3545963764285,0.01,0.5,1000.0
152.0,994.24635653165,359.0442868911161,0.01,0.5,1000.0
153.0,994.1667902901257,591.3696841443247,0.01,0.5,1000.0
154.0,992.1050865848784,998.0810948185002,0.01,0.5,1000.0
155.0,993.6048021978859,487.16134980334147,0.01,0.5,1000.0
156.0,994.4387719022278,471.65229356133864,0.01,0.5,1000.0
157.0,992.2474853779727,996.8309933617176,0.01,0.5,1000.0
158.0,993.0895243910934,605.5278749869898,0.01,0.5,1000.0
159.0,994.8202449724829,342.494779115907,0.01,0.5,1000.0
160.0,992.5438285953825,975.6293127952373,0.01,0.5,1000.0
161.0,992.7117788464026,711.7747556357235,0.01,0.5,1000.0
162.0,995.304443633479,206.48222933781113,0.01,0.5,1000.0
163.0,992.9886450551866,934.9004048997504,0.01,0.5,1000.0
164.0,992.4790434551771,803.775459710974,0.01,0.5,1000.0
165.0,995.8820492383134,66.33693633562373,0.01,0.5,1000.0
166.0,993.5732740594312,875.459459043705,0.01,0.5,1000.0
167.0,992.3958102515672,879.6885924951523,0.01,0.5,1000.0
168.0,995.7961695658876,75.13609089835323,0.01,0.5,1000.0
169.0,993.9135514698162,798.4961861625555,0.01,0.5,1000.0
170.0,992.2768248303574,937.9947521194415,0.01,0.5,1000.0
171.0,995.0413688323704,215.10526876214118,0.01,0.5,1000.0
172.0,993.9981282072858,705.5510066862998,0.01,0.5,1000.0
173.0,992.1227531259733,977.5269404025313,0.01,0.5,1000.0
174.0,994.2903209622866,350.7691132091307,0.01,0.5,1000.0
175.0,994.1535249327145,598.4842190140996,0.01,0.5,1000.0
176.0,992.1013613460401,997.4939203271522,0.01,0.5,1000.0
177.0,993.6413583924483,479.4123114703219,0.01,0.5,1000.0
178.0,994.4185121029487,479.4387656291727,0.01,0.5,1000.0
179.0,992.2340368453564,997.4960526543551,0.01,0.5,1000.0
180.0,993.1178010797585,598.460069057858,0.01,0.5,1000.0
181.0,994.7933027838831,350.7973420904214,0.01,0.5,1000.0
182.0,992.5208786698844,977.5332947055967,0.01,0.5,1000.0
183.0,992.731206194594,705.5296442942059,0.01,0.5,1000.0
184.0,995.2713307279223,215.13470736462097,0.01,0.5,1000.0
185.0,992.9566367831943,938.0052012169504,0.01,0.5,1000.0
186.0,992.4892435686232,798.4780389030324,0.01,0.5,1000.0
187.0,995.8434080764077,75.16615000819327,0.01,0.5,1000.0
188.0,993.5328336041654,879.702927248347,0.01,0.5,1000.0
189.0,992.3965884696901,875.4448901342752,0.01,0.5,1000.0
190.0,995.8403748012936,66.30685835171127,0.01,0.5,1000.0
191.0,993.9092865899663,803.7933932096716,0.01,0.5,1000.0
192.0,992.2901170967197,934.8897059372352,0.01,0.5,1000.0
193.0,995.0910323607542,206.45273449087873,0.01,0.5,1000.0
194.0,993.991958469936,711.795928940826,0.01,0.5,1000.0
195.0,992.1291253722911,975.6226979194444,0.01,0.5,1000.0
196.0,994.334732616481,342.4664577455166,0.01,0.5,1000.0
197.0,994.1407124255335,605.5518643146513,0.01,0.5,1000.0
198.0,992.0982511394812,996.8285949694307,0.01,0.5,1000.0
199.0,993.678411529296,471.62571251991113,0.01,0.5,1000.0
200.0,994.3986851491635,487.1876750070059,0.01,0.5,1000.0
201.0,992.2211932905416,998.0829609135574,0.01,0.5,1000.0
202.0,993.1466146579721,591.345375451585,0.01,0.5,1000.0
203.0,994.7667650866412,359.072421071653,0.01,0.5,1000.0
204.0,992.4985118442148,979.3606896089245,0.01,0.5,1000.0
205.0,992.7511997764024,699.2292566729736,0.01,0.5,1000.0
206.0,995.2385860170219,223.77033018717847,0.01,0.5,1000.0
207.0,992.9251782616625,941.0365074429887,0.01,0.5,1000.0
208.0,992.5000281261216,793.1180595679168,0.01,0.5,1000.0
209.0,995.8050914943803,83.98947462256868,0.01,0.5,1000.0
210.0,993.4928986782439,883.8774731823718,0.01,0.5,1000.0
211.0,992.397957900211,871.1325991081119,0.01,0.5,1000.0
212.0,995.8849058130181,57.472430847665464,0.01,0.5,1000.0
213.0,993.9054939043826,809.0276252864302,0.01,0.5,1000.0
214.0,992.3040099855978,931.7114137542325,0.01,0.5,1000.0
215.0,995.1410814549452,197.78402522372224,0.01,0.5,1000.0
216.0,993.9862539181081,717.9850839697136,0.01,0.5,1000.0
217.0,992.1361104768472,973.6420181192547,0.01,0.5,1000.0
218.0,994.3795880853837,334.13697099017105,0.01,0.5,1000.0
219.0,994.1283537327689,612.5720663156844,0.01,0.5,1000.0
220.0,992.0957561959591,996.0851708717215,0.01,0.5,1000.0
221.0,993.7159587747371,463.80216301041787,0.01,0.5,1000.0
222.0,994.3792925375592,494.89841458940236,0.01,0.5,1000.0
223.0,992.208955690125,998.5916721566994,0.01,0.5,1000.0
224.0,993.175962932262,584.1843515845698,0.01,0.5,1000.0
225.0,994.7406338914343,367.3193677302452,0.01,0.5,1000.0
226.0,992.4767298271441,981.1113543339269,0.01,0.5,1000.0
227.0,992.7717580793144,692.8740863898232,0.01,0.5,1000.0
228.0,995.2062119915237,232.38842122852267,0.01,0.5,1000.0
229.0,992.894271901259,943.9940860834779,0.01,0.5,1000.0
230.0,992.5113963224265,787.6959416450579,0.01,0.5,1000.0
231.0,995.7671024191746,92.80621889587708,0.01,0.5,1000.0
232.0,993.4534723503037,887.9827697817494,0.01,0.5,1000.0
233.0,992.3999184581963,866.7520572726362,0.01,0.5,1000.0
234.0,995.9297591995311,48.633500538969116,0.01,0.5,1000.0
235.0,993.9021737273602,814.1984723053473,0.01,0.5,1000.0
236.0,992.3185024408544,928.4601245807607,0.01,0.5,1000.0
237.0,995.1915122664361,189.09982012986336,0.01,0.5,1000.0
238.0,993.9810149840141,724.1179868699296,0.01,0.5,1000.0
239.0,992.1437079002568,971.5850561826999,0.01,0.5,1000.0
240.0,994.4248839251591,325.7813055351481,0.01,0.5,1000.0
241.0,994.116449784169,619.544275003953,0.01,0.5,1000.0
242.0,992.0938766990868,995.2637062792295,0.01,0.5,1000.0
243.0,993.7539972564997,455.9422758951242,0.01,0.5,1000.0
244.0,994.3603357316765,502.5703802614231,0.01,0.5,1000.0
245.0,992.1973249741853,999.0221465276736,0.01,0.5,1000.0
246.0,993.205843667729,576.977558503058,0.01,0.5,1000.0
247.0,994.7149111776653,375.53753594093007,0.01,0.5,1000.0
248.0,992.4555342823986,982.785151720906,0.01,0.5,1000.0
249.0,992.7928795473322,686.46463135462,0.01,0.5,1000.0
250.0,995.1742111133495,240.98830528525863,0.01,0.5,1000.0
251.0,992.8639200699228,946.8777054203808,0.01,0.5,1000.0
252.0,992.5233473075599,782.2121099422712,0.01,0.5,1000.0
253.0,995.7294437519225,101.61569206079699,0.01,0.5,1000.0
254.0,993.4145576493823,892.0184954079419,0.01,0.5,1000.0
255.0,992.4024700135495,862.3036078310824,0.01,0.5,1000.0
256.0,995.9749315336304,39.79075993115771,0.01,0.5,1000.0
257.0,993.8993263372593,819.3055291449822,0.01,0.5,1000.0
258.0,992.3335933603182,925.1360931462582,0.01,0.5,1000.0
259.0,995.2423209162529,180.40079959254857,0.01,0.5,1000.0
260.0,993.976242064609,730.1941571456379,0.01,0.5,1000.0
261.0,992.151917056222,969.4519732670104,0.01,0.5,1000.0
262.0,994.4706166572317,317.40011602352985,0.01,0.5,1000.0
263.0,994.1050014749836,626.4679441263538,0.01,0.5,1000.0
264.0,992.0926127853235,994.3642655514136,0.01,0.5,1000.0
265.0,993.792524063939,448.04666697426217,0.01,0.5,1000.0
266.0,994.3418161618146,510.202970945957,0.01,0.5,1000.0
267.0,992.1863020262197,999.3743503000143,0.01,0.5,1000.0
268.0,993.2362545882028,569.7255608391864,0.01,0.5,1000.0
269.0,994.6895988933285,383.72628183315123,0.01,0.5,1000.0
270.0,992.434926828545,984.3819506325049,0.01,0.5,1000.0
271.0,992.8145625810777,680.0013937302882,0.01,0.5,1000.0
272.0,995.1425858154283,249.56930858045797,0.01,0.5,1000.0
273.0,992.8341250926954,949.6871395301657,0.01,0.5,1000.0
274.0,992.5358801868637,776.6669941024745,0.01,0.5,1000.0
275.0,995.6921183677384,110.41720391967796,0.01,0.5,1000.0
276.0,993.3761575646984,895.9843338731038,0.01,0.5,1000.0
277.0,992.4056123910138,857.7875993070563,0.01,0.5,1000.0
278.0,996.0204193626827,30.94490182829304,0.01,0.5,1000.0
279.0,993.8969519764777,824.3483956816764,0.01,0.5,1000.0
280.0,992.3492815958595,921.7395798793158,0.01,0.5,1000.0
281.0,995.293503495234,171.68764515577297,0.01,0.5,1000.0
282.0,993.9719355215638,736.2131187458456,0.01,0.5,1000.0
283.0,992.1607373115748,967.2429364932829,0.01,0.5,1000.0
284.0,994.5167827685398,308.9940590981371,0.01,0.5,1000.0
285.0,994.0940096659059,633.3425312327234,0.01,0.5,1000.0
286.0,992.0919645439678,993.3869191569466,0.01,0.5,1000.0
287.0,993.8315362482416,440.1159548467677,0.01,0.5,1000.0
288.0,994.3237352249354,517.7955886508133,0.01,0.5,1000.0
289.0,992.1758876830833,999.648255879538,0.01,0.5,1000.0
290.0,993.2671933764005,562.4289267667439,0.01,0.5,1000.0
291.0,994.6646989548784,391.8849638415085,0.01,0.5,1000.0
292.0,992.4149090388752,985.9016259639831,0.01,0.5,1000.0
293.0,992.8368055379007,673.484879893468,0.01,0.5,1000.0
294.0,995.1113385015276,258.1307588164473,0.01,0.5,1000.0
295.0,992.8048892515552,952.4221683015063,0.01,0.5,1000.0
296.0,992.5489940210582,771.0610285700272,0.01,0.5,1000.0
297.0,995.6551291155185,119.21006489861568,0.01,0.5,1000.0
298.0,993.3382750454365,899.8799744648526,0.01,0.5,1000.0
299.0,992.4093453701787,853.2043855172293,0.01,0.5,1000.0
300.0,996.0662192088683,22.096619278683942,0.01,0.5,1000.0
301.0,993.8950508514275,829.3266768209027,0.01,0.5,1000.0
302.0,992.3655659534704,918.2708508872744,0.01,0.5,1000.0
303.0,995.3450560643154,162.96103947088338,0.01,0.5,1000.0
